year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,372.8422692704485,372.8422692704485,372.842269270452,372.842269270452,372.8422692704485,372.842269270452,372.842269270452,372.8422692704485,372.842269270452,372.842269270452
2030.0,2030.0,projection,368.7656242057516,368.7656242057516,365.91914809139325,372.7410306489246,371.3466702997098,370.42704791761014,372.20369115316004,370.26122317649333,367.56866616730423,374.0805112998149
2040.0,2040.0,projection,363.55499785644525,363.55499785644525,356.3619481777296,370.8300406596828,368.3554723582276,365.5966052119264,370.92653491857624,368.04179476866875,361.3671258933805,374.739215814104
2050.0,2050.0,projection,358.2404040676278,358.2404040676278,348.3555441964797,368.22131486973234,365.3642744167444,360.7661625062427,369.6493786839923,365.7183989213343,356.8858702970333,374.64482960162934
1999.0,1999.6488706365503,satellite_observation,368.6,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,374.68,,,,,,,,,
1999.0,1999.8049281314168,satellite_observation,374.68,,,,,,,,,
1999.0,1999.9801505817934,satellite_observation,378.41,,,,,,,,,
2000.0,2000.0,satellite_observation,382.0,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,379.23,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,380.4,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,380.5,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,374.22,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,375.83,,,,,,,,,
2001.0,2001.1177275838468,satellite_observation,372.89,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,367.81,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,365.58,,,,,,,,,
2001.0,2001.643394934976,satellite_observation,356.91,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,360.23,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,367.7,,,,,,,,,
2001.0,2001.7501711156742,satellite_observation,367.0,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,370.81,,,,,,,,,
2001.0,2001.7939767282683,satellite_observation,370.86,,,,,,,,,
2001.0,2001.8377823408625,satellite_observation,370.71,,,,,,,,,
2002.0,2002.0574948665299,satellite_observation,372.92,,,,,,,,,
2002.0,2002.125941136208,satellite_observation,371.63,,,,,,,,,
2002.0,2002.2765229295003,satellite_observation,369.83,,,,,,,,,
2002.0,2002.3203285420946,satellite_observation,369.16,,,,,,,,,
2002.0,2002.3887748117727,satellite_observation,369.03,,,,,,,,,
2002.0,2002.6269678302533,satellite_observation,374.21,,,,,,,,,
2002.0,2002.6516084873374,satellite_observation,370.22,,,,,,,,,
2002.0,2002.7145790554414,satellite_observation,370.31,,,,,,,,,
2002.0,2002.7830253251198,satellite_observation,378.67,,,,,,,,,
2002.0,2002.933607118412,satellite_observation,379.6,,,,,,,,,
2002.0,2002.977412731006,satellite_observation,379.29,,,,,,,,,
2003.0,2003.0465434633813,satellite_observation,377.81,,,,,,,,,
2003.0,2003.065708418891,satellite_observation,377.56,,,,,,,,,
2003.0,2003.1533196440794,satellite_observation,377.46,,,,,,,,,
2003.0,2003.2847364818617,satellite_observation,369.19,,,,,,,,,
2003.0,2003.3969883641341,satellite_observation,369.19,,,,,,,,,
2003.0,2003.5913757700205,satellite_observation,364.09,,,,,,,,,
2003.0,2003.6132785763175,satellite_observation,363.94,,,,,,,,,
2003.0,2003.6817248459959,satellite_observation,370.73,,,,,,,,,
2003.0,2003.7446954140999,satellite_observation,373.41,,,,,,,,,
2003.0,2003.8131416837782,satellite_observation,377.6,,,,,,,,,
2003.0,2003.8761122518822,satellite_observation,380.99,,,,,,,,,
2003.0,2003.9226557152635,satellite_observation,383.13,,,,,,,,,
2004.0,2004.0547570157426,satellite_observation,381.46,,,,,,,,,
2004.0,2004.0739219712525,satellite_observation,380.32,,,,,,,,,
2004.0,2004.1177275838468,satellite_observation,383.15,,,,,,,,,
2004.0,2004.1204654346338,satellite_observation,384.67,,,,,,,,,
2004.0,2004.186173853525,satellite_observation,383.75,,,,,,,,,
2004.0,2004.2491444216291,satellite_observation,383.08,,,,,,,,,
2004.0,2004.2518822724162,satellite_observation,385.7,,,,,,,,,
2004.0,2004.2956878850102,satellite_observation,382.91,,,,,,,,,
2004.0,2004.3367556468172,satellite_observation,384.28,,,,,,,,,
2004.0,2004.3394934976043,satellite_observation,383.2,,,,,,,,,
2004.0,2004.3832991101985,satellite_observation,380.59,,,,,,,,,
2004.0,2004.4052019164956,satellite_observation,380.59,,,,,,,,,
2004.0,2004.4271047227926,satellite_observation,380.82,,,,,,,,,
2004.0,2004.5119780971936,satellite_observation,380.52,,,,,,,,,
2004.0,2004.558521560575,satellite_observation,382.85,,,,,,,,,
2004.0,2004.577686516085,satellite_observation,384.57,,,,,,,,,
2004.0,2004.580424366872,satellite_observation,385.05,,,,,,,,,
2004.0,2004.599589322382,satellite_observation,385.05,,,,,,,,,
2004.0,2004.7337440109513,satellite_observation,382.85,,,,,,,,,
2004.0,2004.7967145790553,satellite_observation,386.22,,,,,,,,,
2004.0,2004.8405201916496,satellite_observation,389.45,,,,,,,,,
2004.0,2004.8432580424367,satellite_observation,389.51,,,,,,,,,
2004.0,2004.8624229979466,satellite_observation,389.51,,,,,,,,,
2005.0,2005.03832991102,satellite_observation,393.28,,,,,,,,,
2005.0,2005.101300479124,satellite_observation,389.61,,,,,,,,,
2005.0,2005.145106091718,satellite_observation,389.61,,,,,,,,,
2005.0,2005.1889117043122,satellite_observation,391.61,,,,,,,,,
2005.0,2005.2108145106092,satellite_observation,390.1,,,,,,,,,
2005.0,2005.2327173169062,satellite_observation,394.04,,,,,,,,,
2005.0,2005.2354551676933,satellite_observation,394.04,,,,,,,,,
2005.0,2005.2546201232033,satellite_observation,391.29,,,,,,,,,
2005.0,2005.2765229295003,satellite_observation,391.55,,,,,,,,,
2005.0,2005.2792607802876,satellite_observation,391.55,,,,,,,,,
2005.0,2005.3230663928816,satellite_observation,391.29,,,,,,,,,
2005.0,2005.3422313483916,satellite_observation,386.95,,,,,,,,,
2005.0,2005.3449691991786,satellite_observation,386.95,,,,,,,,,
2005.0,2005.3887748117727,satellite_observation,387.29,,,,,,,,,
2005.0,2005.432580424367,satellite_observation,387.6,,,,,,,,,
2005.0,2005.4517453798767,satellite_observation,385.39,,,,,,,,,
2005.0,2005.517453798768,satellite_observation,386.24,,,,,,,,,
2005.0,2005.542094455852,satellite_observation,384.97,,,,,,,,,
2005.0,2005.5639972621493,satellite_observation,385.44,,,,,,,,,
