year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,392.22513633194234,392.22513633194234,392.225136331926,392.225136331926,392.22513633194234,392.225136331926,392.225136331926,392.22513633194234,392.225136331926,392.225136331926
2030.0,2030.0,projection,390.97883423729724,390.97883423729724,388.96250375484806,394.4370890194684,391.56617038481596,391.14274919937435,391.96258445385587,391.6378001844081,389.6964492271228,395.0294122876955
2040.0,2040.0,projection,391.3170469685572,391.3170469685572,385.5261002590497,397.24852932629227,390.2482384905951,388.97797493427095,391.43748069771544,393.29394480989026,387.65279039910206,399.1079942163921
2050.0,2050.0,projection,391.5677534551089,391.5677534551089,384.0133879404395,399.503195554291,388.9303065963725,386.8132006691676,390.912376941575,394.862583190663,387.516070364756,402.52282750987007
1999.0,1999.6488706365503,satellite_observation,398.17,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,397.16,,,,,,,,,
1999.0,1999.8049281314168,satellite_observation,405.8,,,,,,,,,
1999.0,1999.9801505817934,satellite_observation,403.37,,,,,,,,,
2000.0,2000.0,satellite_observation,402.59,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,400.46,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,393.48,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,392.83,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,390.56,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,396.15,,,,,,,,,
2001.0,2001.1177275838468,satellite_observation,397.78,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,392.84,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,393.55,,,,,,,,,
2001.0,2001.643394934976,satellite_observation,387.95,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,390.32,,,,,,,,,
