year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,386.98922316868794,386.98922316868794,386.9892231686751,386.9892231686751,386.98922316868794,386.9892231686751,386.9892231686751,386.98922316868794,386.9892231686751,386.9892231686751
2030.0,2030.0,projection,387.0814787422492,387.0814787422492,385.5766404231924,388.8809455433495,386.64656087617743,386.42638185974823,386.8526961920786,387.42414103474664,385.9282283034615,389.1818791205823
2040.0,2040.0,projection,387.56695340213855,387.56695340213855,383.50828690139286,391.5964282966411,385.9612362911829,385.3006992418945,386.5796422388856,388.5949402796313,384.5823191267533,392.46739015168373
2050.0,2050.0,projection,387.98125879454153,387.98125879454153,381.97584814866775,393.84916517335915,385.27591170618757,384.1750166240407,386.3065882856926,389.69457025702985,383.96659497432864,395.41418291667486
1999.0,1999.6488706365503,satellite_observation,387.52,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,388.0,,,,,,,,,
1999.0,1999.8049281314168,satellite_observation,389.02,,,,,,,,,
1999.0,1999.9801505817934,satellite_observation,388.13,,,,,,,,,
2000.0,2000.0,satellite_observation,388.13,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,387.95,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,387.06,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,388.2,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,388.19,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,384.74,,,,,,,,,
2001.0,2001.1177275838468,satellite_observation,384.77,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,383.77,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,385.25,,,,,,,,,
2001.0,2001.643394934976,satellite_observation,378.25,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,380.83,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,381.65,,,,,,,,,
2001.0,2001.7501711156742,satellite_observation,381.65,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,382.36,,,,,,,,,
2001.0,2001.7939767282683,satellite_observation,382.36,,,,,,,,,
2001.0,2001.8377823408625,satellite_observation,382.52,,,,,,,,,
2002.0,2002.0574948665299,satellite_observation,383.24,,,,,,,,,
2002.0,2002.125941136208,satellite_observation,380.47,,,,,,,,,
2002.0,2002.2765229295003,satellite_observation,381.61,,,,,,,,,
2002.0,2002.3203285420946,satellite_observation,382.43,,,,,,,,,
2002.0,2002.3887748117727,satellite_observation,385.89,,,,,,,,,
2002.0,2002.6269678302533,satellite_observation,392.83,,,,,,,,,
2002.0,2002.6516084873374,satellite_observation,387.87,,,,,,,,,
2002.0,2002.7145790554414,satellite_observation,386.63,,,,,,,,,
2002.0,2002.7830253251198,satellite_observation,386.81,,,,,,,,,
2002.0,2002.933607118412,satellite_observation,381.69,,,,,,,,,
2002.0,2002.977412731006,satellite_observation,381.79,,,,,,,,,
2003.0,2003.0465434633813,satellite_observation,382.34,,,,,,,,,
2003.0,2003.065708418891,satellite_observation,383.03,,,,,,,,,
2003.0,2003.1533196440794,satellite_observation,378.15,,,,,,,,,
2003.0,2003.2847364818617,satellite_observation,375.5,,,,,,,,,
2003.0,2003.3969883641341,satellite_observation,377.13,,,,,,,,,
2003.0,2003.5913757700205,satellite_observation,373.74,,,,,,,,,
2003.0,2003.6132785763175,satellite_observation,373.13,,,,,,,,,
2003.0,2003.6817248459959,satellite_observation,380.33,,,,,,,,,
2003.0,2003.7446954140999,satellite_observation,380.57,,,,,,,,,
2003.0,2003.8131416837782,satellite_observation,381.98,,,,,,,,,
2003.0,2003.8761122518822,satellite_observation,383.63,,,,,,,,,
2003.0,2003.9226557152635,satellite_observation,383.09,,,,,,,,,
2004.0,2004.0547570157426,satellite_observation,383.06,,,,,,,,,
2004.0,2004.0739219712525,satellite_observation,382.63,,,,,,,,,
2004.0,2004.1177275838468,satellite_observation,383.79,,,,,,,,,
2004.0,2004.1204654346338,satellite_observation,383.76,,,,,,,,,
2004.0,2004.186173853525,satellite_observation,381.98,,,,,,,,,
2004.0,2004.2491444216291,satellite_observation,382.02,,,,,,,,,
2004.0,2004.2518822724162,satellite_observation,382.25,,,,,,,,,
2004.0,2004.2956878850102,satellite_observation,382.39,,,,,,,,,
2004.0,2004.3367556468172,satellite_observation,382.38,,,,,,,,,
2004.0,2004.3394934976043,satellite_observation,383.2,,,,,,,,,
2004.0,2004.3832991101985,satellite_observation,382.79,,,,,,,,,
2004.0,2004.4052019164956,satellite_observation,383.92,,,,,,,,,
2004.0,2004.4271047227926,satellite_observation,384.85,,,,,,,,,
2004.0,2004.5119780971936,satellite_observation,384.85,,,,,,,,,
2004.0,2004.558521560575,satellite_observation,385.76,,,,,,,,,
2004.0,2004.577686516085,satellite_observation,386.85,,,,,,,,,
2004.0,2004.580424366872,satellite_observation,387.09,,,,,,,,,
2004.0,2004.599589322382,satellite_observation,387.09,,,,,,,,,
2004.0,2004.7337440109513,satellite_observation,389.47,,,,,,,,,
2004.0,2004.7967145790553,satellite_observation,390.35,,,,,,,,,
2004.0,2004.8405201916496,satellite_observation,388.35,,,,,,,,,
2004.0,2004.8432580424367,satellite_observation,388.35,,,,,,,,,
2004.0,2004.8624229979466,satellite_observation,387.37,,,,,,,,,
2005.0,2005.03832991102,satellite_observation,385.79,,,,,,,,,
2005.0,2005.101300479124,satellite_observation,382.73,,,,,,,,,
2005.0,2005.145106091718,satellite_observation,381.89,,,,,,,,,
2005.0,2005.1889117043122,satellite_observation,382.28,,,,,,,,,
2005.0,2005.2108145106092,satellite_observation,384.75,,,,,,,,,
2005.0,2005.2327173169062,satellite_observation,385.43,,,,,,,,,
2005.0,2005.2354551676933,satellite_observation,385.74,,,,,,,,,
2005.0,2005.2546201232033,satellite_observation,385.74,,,,,,,,,
2005.0,2005.2765229295003,satellite_observation,385.89,,,,,,,,,
2005.0,2005.2792607802876,satellite_observation,384.78,,,,,,,,,
2005.0,2005.3230663928816,satellite_observation,385.42,,,,,,,,,
2005.0,2005.3422313483916,satellite_observation,386.1,,,,,,,,,
2005.0,2005.3449691991786,satellite_observation,386.04,,,,,,,,,
2005.0,2005.3887748117727,satellite_observation,386.9,,,,,,,,,
2005.0,2005.432580424367,satellite_observation,387.94,,,,,,,,,
2005.0,2005.4517453798767,satellite_observation,387.38,,,,,,,,,
2005.0,2005.517453798768,satellite_observation,387.38,,,,,,,,,
2005.0,2005.542094455852,satellite_observation,387.13,,,,,,,,,
2005.0,2005.5639972621493,satellite_observation,387.55,,,,,,,,,
2005.0,2005.5859000684463,satellite_observation,387.73,,,,,,,,,
2005.0,2005.6297056810404,satellite_observation,387.7,,,,,,,,,
2005.0,2005.6926762491444,satellite_observation,388.24,,,,,,,,,
2005.0,2005.7145790554414,satellite_observation,387.5,,,,,,,,,
2005.0,2005.911704312115,satellite_observation,389.18,,,,,,,,,
2006.0,2006.024640657084,satellite_observation,388.66,,,,,,,,,
2006.0,2006.0903490759754,satellite_observation,386.49,,,,,,,,,
2006.0,2006.1122518822724,satellite_observation,385.68,,,,,,,,,
2006.0,2006.2847364818617,satellite_observation,385.99,,,,,,,,,
2006.0,2006.3093771389458,satellite_observation,386.41,,,,,,,,,
2006.0,2006.37234770705,satellite_observation,388.56,,,,,,,,,
2006.0,2006.3969883641341,satellite_observation,388.56,,,,,,,,,
2006.0,2006.416153319644,satellite_observation,388.13,,,,,,,,,
2006.0,2006.438056125941,satellite_observation,388.13,,,,,,,,,
2006.0,2006.4626967830254,satellite_observation,390.63,,,,,,,,,
2006.0,2006.4818617385351,satellite_observation,390.6,,,,,,,,,
2006.0,2006.5037645448324,satellite_observation,390.92,,,,,,,,,
2006.0,2006.5065023956195,satellite_observation,390.7,,,,,,,,,
2006.0,2006.5694729637235,satellite_observation,390.78,,,,,,,,,
2006.0,2006.6351813826147,satellite_observation,392.06,,,,,,,,,
2006.0,2006.6379192334018,satellite_observation,391.56,,,,,,,,,
2006.0,2006.6817248459959,satellite_observation,390.76,,,,,,,,,
2006.0,2006.8323066392882,satellite_observation,391.31,,,,,,,,,
2006.0,2006.9418206707735,satellite_observation,391.46,,,,,,,,,
2007.0,2007.1642710472279,satellite_observation,381.86,,,,,,,,,
2007.0,2007.4024640657085,satellite_observation,401.71,,,,,,,,,
2007.0,2007.4271047227926,satellite_observation,393.46,,,,,,,,,
2007.0,2007.4462696783025,satellite_observation,393.46,,,,,,,,,
2007.0,2007.4709103353866,satellite_observation,391.75,,,,,,,,,
2007.0,2007.514715947981,satellite_observation,391.75,,,,,,,,,
2007.0,2007.558521560575,satellite_observation,394.57,,,,,,,,,
2007.0,2007.7337440109513,satellite_observation,394.57,,,,,,,,,
2007.0,2007.8213552361397,satellite_observation,391.91,,,,,,,,,
2007.0,2007.8651608487337,satellite_observation,389.3,,,,,,,,,
2007.0,2007.8843258042436,satellite_observation,388.74,,,,,,,,,
2007.0,2007.996577686516,satellite_observation,384.21,,,,,,,,,
2008.0,2008.041067761807,satellite_observation,383.18,,,,,,,,,
2008.0,2008.060232717317,satellite_observation,378.57,,,,,,,,,
2008.0,2008.084873374401,satellite_observation,378.57,,,,,,,,,
2008.0,2008.2354551676933,satellite_observation,376.98,,,,,,,,,
2008.0,2008.3039014373717,satellite_observation,378.55,,,,,,,,,
2008.0,2008.3477070499657,satellite_observation,379.22,,,,,,,,,
2008.0,2008.4106776180697,satellite_observation,381.91,,,,,,,,,
2008.0,2008.435318275154,satellite_observation,383.23,,,,,,,,,
2008.0,2008.6297056810404,satellite_observation,387.46,,,,,,,,,
2008.0,2008.6735112936344,satellite_observation,387.46,,,,,,,,,
2008.0,2008.7173169062287,satellite_observation,388.09,,,,,,,,,
2008.0,2008.8268309377138,satellite_observation,392.89,,,,,,,,,
2008.0,2008.870636550308,satellite_observation,394.99,,,,,,,,,
2008.0,2008.9801505817934,satellite_observation,391.25,,,,,,,,,
2009.0,2009.0465434633813,satellite_observation,391.25,,,,,,,,,
2009.0,2009.0876112251883,satellite_observation,387.53,,,,,,,,,
2009.0,2009.1122518822724,satellite_observation,390.59,,,,,,,,,
2009.0,2009.2217659137577,satellite_observation,390.25,,,,,,,,,
2009.0,2009.2655715263518,satellite_observation,387.01,,,,,,,,,
2009.0,2009.37234770705,satellite_observation,387.62,,,,,,,,,
2009.0,2009.416153319644,satellite_observation,391.65,,,,,,,,,
2009.0,2009.4599589322381,satellite_observation,393.76,,,,,,,,,
2009.0,2009.5037645448324,satellite_observation,393.76,,,,,,,,,
2009.0,2009.5722108145105,satellite_observation,393.26,,,,,,,,,
2009.0,2009.5913757700205,satellite_observation,392.99,,,,,,,,,
2009.0,2009.6598220396988,satellite_observation,391.12,,,,,,,,,
2009.0,2009.6789869952088,satellite_observation,388.64,,,,,,,,,
2009.0,2009.7036276522929,satellite_observation,388.79,,,,,,,,,
2009.0,2009.8980150581792,satellite_observation,389.38,,,,,,,,,
2010.0,2010.0109514031485,satellite_observation,384.73,,,,,,,,,
2010.0,2010.0547570157426,satellite_observation,384.73,,,,,,,,,
2010.0,2010.0766598220398,satellite_observation,383.89,,,,,,,,,
2010.0,2010.1396303901438,satellite_observation,385.01,,,,,,,,,
2010.0,2010.2053388090349,satellite_observation,387.55,,,,,,,,,
2010.0,2010.2737850787132,satellite_observation,387.55,,,,,,,,,
2010.0,2010.2929500342232,satellite_observation,388.74,,,,,,,,,
2010.0,2010.3613963039015,satellite_observation,388.74,,,,,,,,,
2010.0,2010.4052019164956,satellite_observation,389.09,,,,,,,,,
2010.0,2010.4681724845996,satellite_observation,393.04,,,,,,,,,
2010.0,2010.4928131416839,satellite_observation,393.92,,,,,,,,,
2010.0,2010.536618754278,satellite_observation,394.56,,,,,,,,,
2010.0,2010.5557837097879,satellite_observation,394.56,,,,,,,,,
2010.0,2010.599589322382,satellite_observation,394.84,,,,,,,,,
2010.0,2010.6872005475702,satellite_observation,395.83,,,,,,,,,
2010.0,2010.7748117727583,satellite_observation,393.39,,,,,,,,,
2010.0,2010.7994524298426,satellite_observation,393.38,,,,,,,,,
