year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,380.8717362064711,380.8717362064711,380.8717362064798,380.8717362064798,380.8717362064711,380.8717362064798,380.8717362064798,380.8717362064711,380.8717362064798,380.8717362064798
2030.0,2030.0,projection,379.03637045397045,379.03637045397045,376.6182662044996,382.42865964230964,380.151754498497,379.7247850892011,380.548679991941,379.7563521619525,377.38670352713905,383.0778609666795
2040.0,2040.0,projection,378.4270082669547,378.4270082669547,372.86401344476724,384.1010605792545,378.7117910825314,377.43088285464364,379.9025675628634,380.5869533909022,375.22728494804954,386.10366066589074
2050.0,2050.0,projection,377.7383484344337,377.7383484344337,370.5981444757883,385.14270181726914,377.27182766656614,375.1369806200862,379.2564551337858,381.338256974348,374.360220191246,388.5036698560632
2001.0,2001.7748117727583,satellite_observation,372.27,,,,,,,,,
2002.0,2002.082135523614,satellite_observation,373.87,,,,,,,,,
2002.0,2002.2135523613963,satellite_observation,379.05,,,,,,,,,
2002.0,2002.2573579739903,satellite_observation,377.81,,,,,,,,,
2002.0,2002.3887748117727,satellite_observation,378.97,,,,,,,,,
2002.0,2002.476386036961,satellite_observation,379.18,,,,,,,,,
2002.0,2002.6516084873374,satellite_observation,378.47,,,,,,,,,
2002.0,2002.914442162902,satellite_observation,374.91,,,,,,,,,
2003.0,2003.3969883641341,satellite_observation,374.81,,,,,,,,,
2003.0,2003.5503080082135,satellite_observation,379.99,,,,,,,,,
2003.0,2003.5941136208078,satellite_observation,377.38,,,,,,,,,
2003.0,2003.7912388774812,satellite_observation,377.29,,,,,,,,,
2003.0,2003.8131416837782,satellite_observation,377.15,,,,,,,,,
2003.0,2003.8350444900752,satellite_observation,375.59,,,,,,,,,
2003.0,2003.9226557152635,satellite_observation,375.52,,,,,,,,,
2004.0,2004.0547570157426,satellite_observation,377.78,,,,,,,,,
2004.0,2004.1423682409309,satellite_observation,381.79,,,,,,,,,
2004.0,2004.2299794661192,satellite_observation,381.87,,,,,,,,,
2004.0,2004.2956878850102,satellite_observation,381.34,,,,,,,,,
2004.0,2004.3613963039015,satellite_observation,383.09,,,,,,,,,
2004.0,2004.3832991101985,satellite_observation,382.47,,,,,,,,,
2004.0,2004.4052019164956,satellite_observation,382.47,,,,,,,,,
2004.0,2004.4271047227926,satellite_observation,383.48,,,,,,,,,
2004.0,2004.514715947981,satellite_observation,384.06,,,,,,,,,
2004.0,2004.558521560575,satellite_observation,382.61,,,,,,,,,
2004.0,2004.6461327857633,satellite_observation,380.7,,,,,,,,,
2004.0,2004.6899383983573,satellite_observation,382.0,,,,,,,,,
2004.0,2004.7118412046543,satellite_observation,380.88,,,,,,,,,
2004.0,2004.7337440109513,satellite_observation,380.67,,,,,,,,,
2004.0,2004.7994524298426,satellite_observation,382.23,,,,,,,,,
2004.0,2004.8432580424367,satellite_observation,382.42,,,,,,,,,
2004.0,2004.974674880219,satellite_observation,383.04,,,,,,,,,
2005.0,2005.03832991102,satellite_observation,384.38,,,,,,,,,
2005.0,2005.104038329911,satellite_observation,383.43,,,,,,,,,
2005.0,2005.1916495550993,satellite_observation,382.42,,,,,,,,,
2005.0,2005.3011635865846,satellite_observation,387.56,,,,,,,,,
2005.0,2005.3887748117727,satellite_observation,388.48,,,,,,,,,
2005.0,2005.5639972621493,satellite_observation,387.9,,,,,,,,,
2005.0,2005.6297056810404,satellite_observation,387.42,,,,,,,,,
2005.0,2005.7611225188227,satellite_observation,383.26,,,,,,,,,
2005.0,2005.8268309377138,satellite_observation,378.95,,,,,,,,,
2005.0,2005.9363449691991,satellite_observation,377.26,,,,,,,,,
2006.0,2006.1122518822724,satellite_observation,377.28,,,,,,,,,
2006.0,2006.2436687200548,satellite_observation,378.88,,,,,,,,,
2006.0,2006.2655715263518,satellite_observation,381.7,,,,,,,,,
2006.0,2006.331279945243,satellite_observation,379.69,,,,,,,,,
2006.0,2006.3969883641341,satellite_observation,375.73,,,,,,,,,
2006.0,2006.4845995893224,satellite_observation,375.62,,,,,,,,,
2006.0,2006.5503080082135,satellite_observation,375.62,,,,,,,,,
2006.0,2006.6379192334018,satellite_observation,373.88,,,,,,,,,
2006.0,2006.6817248459959,satellite_observation,374.62,,,,,,,,,
2006.0,2006.7693360711842,satellite_observation,374.33,,,,,,,,,
2007.0,2007.0109514031485,satellite_observation,386.56,,,,,,,,,
2007.0,2007.1642710472279,satellite_observation,386.02,,,,,,,,,
2007.0,2007.3394934976043,satellite_observation,392.53,,,,,,,,,
2007.0,2007.7118412046543,satellite_observation,385.3,,,,,,,,,
2007.0,2007.8213552361397,satellite_observation,381.25,,,,,,,,,
2008.0,2008.041067761807,satellite_observation,374.71,,,,,,,,,
2008.0,2008.084873374401,satellite_observation,376.98,,,,,,,,,
2008.0,2008.435318275154,satellite_observation,382.7,,,,,,,,,
2008.0,2008.9828884325805,satellite_observation,387.32,,,,,,,,,
2009.0,2009.002737850787,satellite_observation,385.5,,,,,,,,,
2009.0,2009.0903490759754,satellite_observation,385.5,,,,,,,,,
2009.0,2009.2217659137577,satellite_observation,385.42,,,,,,,,,
2009.0,2009.2655715263518,satellite_observation,387.28,,,,,,,,,
2009.0,2009.35318275154,satellite_observation,385.8,,,,,,,,,
2009.0,2009.5722108145105,satellite_observation,382.63,,,,,,,,,
2009.0,2009.9445585215606,satellite_observation,377.81,,,,,,,,,
2010.0,2010.0109514031485,satellite_observation,377.81,,,,,,,,,
2010.0,2010.0328542094455,satellite_observation,381.24,,,,,,,,,
2010.0,2010.1204654346338,satellite_observation,387.4,,,,,,,,,
2010.0,2010.2299794661192,satellite_observation,385.25,,,,,,,,,
2010.0,2010.3175906913073,satellite_observation,383.2,,,,,,,,,
2010.0,2010.3613963039015,satellite_observation,381.57,,,,,,,,,
2010.0,2010.4052019164956,satellite_observation,382.26,,,,,,,,,
2010.0,2010.4928131416839,satellite_observation,382.74,,,,,,,,,
2010.0,2010.624229979466,satellite_observation,380.01,,,,,,,,,
2010.0,2010.8213552361397,satellite_observation,383.22,,,,,,,,,
2010.0,2010.996577686516,satellite_observation,389.5,,,,,,,,,
2011.0,2011.1505817932923,satellite_observation,386.34,,,,,,,,,
2011.0,2011.1943874058863,satellite_observation,387.05,,,,,,,,,
2011.0,2011.6324435318274,satellite_observation,381.24,,,,,,,,,
2011.0,2011.6762491444217,satellite_observation,381.32,,,,,,,,,
2012.0,2012.0273785078714,satellite_observation,373.9,,,,,,,,,
2012.0,2012.0711841204654,satellite_observation,373.9,,,,,,,,,
