year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,384.16010334199285,384.16010334199285,384.16010334198376,384.16010334198376,384.16010334199285,384.16010334198376,384.16010334198376,384.16010334199285,384.16010334198376,384.16010334198376
2030.0,2030.0,projection,382.8680795709501,382.8680795709501,381.4588362174433,385.69112442729124,383.440121634001,383.01315222470504,383.837047127445,383.588061278932,382.32784194541443,386.34010551451814
2040.0,2040.0,projection,382.2173940414368,382.2173940414368,377.1796096977008,387.31460160607645,382.00015821803527,380.7192499901476,383.19093469836736,384.3773391653851,379.5748752114974,389.3178878608834
2050.0,2050.0,projection,381.4876526756548,381.4876526756548,374.64880547949303,388.63967148900974,380.5601948020699,378.42534775559017,382.54482226928974,385.0875612155674,378.63713642723104,391.72408373819195
1999.0,1999.8049281314168,satellite_observation,382.43,,,,,,,,,
1999.0,1999.9363449691991,satellite_observation,382.43,,,,,,,,,
2000.0,2000.4626967830254,satellite_observation,364.43,,,,,,,,,
2001.0,2001.0301163586585,satellite_observation,377.31,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,379.21,,,,,,,,,
2002.0,2002.082135523614,satellite_observation,379.11,,,,,,,,,
2002.0,2002.2135523613963,satellite_observation,384.57,,,,,,,,,
2002.0,2002.2573579739903,satellite_observation,382.91,,,,,,,,,
2002.0,2002.3887748117727,satellite_observation,382.49,,,,,,,,,
2002.0,2002.476386036961,satellite_observation,382.27,,,,,,,,,
2002.0,2002.6516084873374,satellite_observation,381.65,,,,,,,,,
2002.0,2002.914442162902,satellite_observation,377.9,,,,,,,,,
2003.0,2003.3969883641341,satellite_observation,381.51,,,,,,,,,
2003.0,2003.5503080082135,satellite_observation,386.43,,,,,,,,,
2003.0,2003.5941136208078,satellite_observation,383.11,,,,,,,,,
2003.0,2003.7912388774812,satellite_observation,381.91,,,,,,,,,
2003.0,2003.8131416837782,satellite_observation,381.27,,,,,,,,,
