year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,377.93573670900304,377.93573670900304,377.9357367089912,377.9357367089912,377.93573670900304,377.9357367089912,377.9357367089912,377.93573670900304,377.9357367089912,377.9357367089912
2030.0,2030.0,projection,376.8140791161087,376.8140791161087,375.7534135587116,378.65044364458686,377.69313370277087,377.546303236402,377.82949002568154,377.0566821223286,376.012556735299,378.86555405729376
2040.0,2040.0,projection,376.1082812732659,376.1082812732659,373.08653956274145,379.265065837757,377.20792769033153,376.7674362912237,377.6169966590622,376.8360902919254,373.84656123403477,379.91993668509946
2050.0,2050.0,projection,375.3564272428008,375.3564272428008,371.404725996403,379.45882871396617,376.72272167789174,375.9885693460454,377.40450329244294,376.5694422739005,372.68008762506105,380.61312240251374
1999.0,1999.848733744011,satellite_observation,371.14,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,375.86,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,377.35,,,,,,,,,
2000.0,2000.2436687200548,satellite_observation,377.43,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,378.78,,,,,,,,,
2000.0,2000.6379192334018,satellite_observation,375.5,,,,,,,,,
2000.0,2000.9007529089665,satellite_observation,375.65,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,378.25,,,,,,,,,
2001.0,2001.2053388090349,satellite_observation,378.34,,,,,,,,,
2001.0,2001.4243668720055,satellite_observation,378.27,,,,,,,,,
2001.0,2001.4681724845996,satellite_observation,378.88,,,,,,,,,
2001.0,2001.643394934976,satellite_observation,376.41,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,376.76,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,376.37,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,375.93,,,,,,,,,
