year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,361.83740316401304,361.83740316401304,361.8374031640191,361.8374031640191,361.83740316401304,361.8374031640191,361.8374031640191,361.83740316401304,361.8374031640191,361.8374031640191
2030.0,2030.0,projection,361.5687585458912,361.5687585458912,360.58005793244945,362.6138765174119,361.47103384025786,361.2530902794297,361.6737188476766,361.93512786965255,360.9611413797808,362.9410531514193
2040.0,2040.0,projection,361.0872244556749,361.0872244556749,358.4567550862869,363.6745156987252,360.73829519273613,360.08446451025094,361.3463502149915,362.1863324269577,359.62844308827516,364.67559843045217
2050.0,2050.0,projection,360.5623824389494,360.5623824389494,356.79591714164076,364.2774201513182,360.0055565452133,358.91583874107215,361.0189815823065,362.3942290577551,358.8809294407212,365.9427788814317
1999.0,1999.848733744011,satellite_observation,361.35,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,361.35,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,364.1,,,,,,,,,
2000.0,2000.2436687200548,satellite_observation,365.82,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,363.52,,,,,,,,,
2000.0,2000.6379192334018,satellite_observation,360.88,,,,,,,,,
2000.0,2000.9007529089665,satellite_observation,358.94,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,369.37,,,,,,,,,
2001.0,2001.2053388090349,satellite_observation,364.94,,,,,,,,,
2001.0,2001.4243668720055,satellite_observation,362.39,,,,,,,,,
2001.0,2001.4681724845996,satellite_observation,361.19,,,,,,,,,
2001.0,2001.643394934976,satellite_observation,360.32,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,358.33,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,358.12,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,358.66,,,,,,,,,
2002.0,2002.03832991102,satellite_observation,359.27,,,,,,,,,
2002.0,2002.125941136208,satellite_observation,359.29,,,,,,,,,
