year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,207.35657376646506,207.35657376646506,207.35657376647563,207.35657376647563,207.35657376646506,207.35657376647563,207.35657376647563,207.35657376646506,207.35657376647563,207.35657376647563
2030.0,2030.0,projection,209.53703184030047,209.53703184030047,208.4801463712516,210.54969822764826,207.04372993952316,206.8427468663724,207.2318906407728,209.84987566725388,208.79713563443536,210.79432221998337
2040.0,2040.0,projection,213.8136786607033,213.8136786607033,211.16422088710019,216.44064907390936,206.41804228561696,205.81509306616596,206.98252438936714,214.75221014156216,212.15000482640284,217.25234156877713
2050.0,2050.0,projection,218.0466396911069,218.0466396911069,214.26932097289642,221.76300988468,205.7923546317107,204.7874392659595,206.73315813796148,219.61085882587213,216.07258144970643,223.16866313908812
1999.0,1999.542094455852,satellite_observation,194.96,,,,,,,,,
1999.0,1999.6488706365503,satellite_observation,197.59,,,,,,,,,
1999.0,1999.7173169062287,satellite_observation,203.32,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,200.96,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,200.96,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,200.82,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,195.83,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,198.07,,,,,,,,,
2000.0,2000.438056125941,satellite_observation,194.76,,,,,,,,,
2000.0,2000.4818617385351,satellite_observation,193.64,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,187.76,,,,,,,,,
2000.0,2000.6132785763175,satellite_observation,188.51,,,,,,,,,
2000.0,2000.72553045859,satellite_observation,190.64,,,,,,,,,
2000.0,2000.7885010266941,satellite_observation,190.56,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,189.44,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,197.22,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,193.75,,,,,,,,,
2001.0,2001.3805612594113,satellite_observation,195.6,,,,,,,,,
2001.0,2001.4681724845996,satellite_observation,196.78,,,,,,,,,
2001.0,2001.4873374401095,satellite_observation,202.97,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,203.18,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,202.77,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,203.06,,,,,,,,,
2001.0,2001.7501711156742,satellite_observation,201.09,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,199.87,,,,,,,,,
2001.0,2001.9253935660506,satellite_observation,197.01,,,,,,,,,
2002.0,2002.0574948665299,satellite_observation,190.34,,,,,,,,,
2002.0,2002.125941136208,satellite_observation,190.45,,,,,,,,,
2002.0,2002.3203285420946,satellite_observation,188.26,,,,,,,,,
2002.0,2002.476386036961,satellite_observation,198.08,,,,,,,,,
2002.0,2002.539356605065,satellite_observation,198.76,,,,,,,,,
2002.0,2002.6078028747434,satellite_observation,199.86,,,,,,,,,
2002.0,2002.6516084873374,satellite_observation,200.89,,,,,,,,,
2002.0,2002.7830253251198,satellite_observation,202.81,,,,,,,,,
