year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,232.31033869060212,232.31033869060212,232.31033869061292,232.31033869061292,232.31033869060212,232.31033869061292,232.31033869061292,232.31033869060212,232.31033869061292,232.31033869061292
2030.0,2030.0,projection,234.36755788093413,234.36755788093413,229.17527094728746,237.32159091819327,231.6064400799685,231.15422816538066,232.02980165778158,235.0714564915781,229.88897933734816,237.94183234875237
2040.0,2040.0,projection,233.69192572135805,233.69192572135805,225.06418073337665,241.44817507952962,230.1986428586805,228.84200711491613,231.46872759211885,235.80362155329047,227.33417068489393,243.72465692189763
2050.0,2050.0,projection,232.89579984138882,232.89579984138882,222.38076780376207,243.30559481532757,228.79084563739204,226.52978606445163,230.9076535264561,236.4152928946099,225.96432285194012,246.35639633795495
1999.0,1999.542094455852,satellite_observation,229.23,,,,,,,,,
1999.0,1999.6488706365503,satellite_observation,226.57,,,,,,,,,
1999.0,1999.7173169062287,satellite_observation,238.75,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,235.5,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,234.4,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,231.87,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,220.98,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,222.21,,,,,,,,,
2000.0,2000.438056125941,satellite_observation,213.8,,,,,,,,,
2000.0,2000.4818617385351,satellite_observation,214.81,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,211.78,,,,,,,,,
2000.0,2000.6132785763175,satellite_observation,215.88,,,,,,,,,
2000.0,2000.72553045859,satellite_observation,215.99,,,,,,,,,
2000.0,2000.7885010266941,satellite_observation,215.99,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,229.79,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,225.69,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,223.24,,,,,,,,,
2001.0,2001.3805612594113,satellite_observation,228.02,,,,,,,,,
2001.0,2001.4681724845996,satellite_observation,226.94,,,,,,,,,
2001.0,2001.4873374401095,satellite_observation,226.94,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,224.11,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,223.3,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,229.01,,,,,,,,,
2001.0,2001.7501711156742,satellite_observation,226.67,,,,,,,,,
