year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,231.44333627387653,231.44333627387653,231.44333627386584,231.44333627386584,231.44333627387653,231.44333627386584,231.44333627386584,231.44333627387653,231.44333627386584,231.44333627386584
2030.0,2030.0,projection,234.7580829804591,234.7580829804591,230.2985627278105,239.61536368830508,230.38748835789968,229.70917048601746,231.02253072461878,235.8139308964254,231.33907146721933,240.63364753332127
2040.0,2040.0,projection,238.04954496784197,238.04954496784197,229.80124328298808,246.1566037614413,228.2757925259669,226.24083891032066,230.1809196261247,241.21708871574043,233.27186214291015,249.04499204602547
2050.0,2050.0,projection,241.2197177724269,241.2197177724269,230.28122715447702,251.7868493599248,226.16409669403433,222.77250733462387,229.3393085276306,246.4989573522578,235.99783223462984,256.75352146491787
1999.0,1999.542094455852,satellite_observation,222.91,,,,,,,,,
1999.0,1999.6488706365503,satellite_observation,222.42,,,,,,,,,
1999.0,1999.7173169062287,satellite_observation,222.42,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,223.06,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,223.06,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,218.84,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,211.35,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,212.68,,,,,,,,,
2000.0,2000.438056125941,satellite_observation,212.68,,,,,,,,,
2000.0,2000.4818617385351,satellite_observation,211.46,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,211.46,,,,,,,,,
2000.0,2000.6132785763175,satellite_observation,211.85,,,,,,,,,
2000.0,2000.72553045859,satellite_observation,211.43,,,,,,,,,
2000.0,2000.7885010266941,satellite_observation,213.73,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,224.74,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,223.48,,,,,,,,,
