year,year_decimal,series_type,shoreline_position,proj_shoreline_mean,proj_shoreline_q05,proj_shoreline_q95,slr_only_shoreline_mean,slr_only_shoreline_q05,slr_only_shoreline_q95,trend_only_shoreline_mean,trend_only_shoreline_q05,trend_only_shoreline_q95
2025.0,2025.0,projection,211.43060969060866,211.43060969060866,211.43060969061418,211.43060969061418,211.43060969060866,211.43060969061418,211.43060969061418,211.43060969060866,211.43060969061418,211.43060969061418
2030.0,2030.0,projection,212.90557673086678,212.90557673086678,210.1692771395547,215.93817656217195,210.98604214704952,210.70043462204643,211.2534284067207,213.3501442744313,210.60826199685462,216.37054423975164
2040.0,2040.0,projection,213.7060440017463,213.7060440017463,208.8000993801751,218.56474965619446,210.09690705992048,209.24008448491094,210.8990658389337,215.03974663244085,210.25063673326213,219.7627215503932
2050.0,2050.0,projection,214.43444484811226,214.43444484811226,208.08316576680807,220.6100341882127,209.20777197279057,207.77973434777547,210.54470327114672,216.6572825659355,210.34540498051172,222.7973548625071
1999.0,1999.542094455852,satellite_observation,208.94,,,,,,,,,
1999.0,1999.6488706365503,satellite_observation,210.86,,,,,,,,,
1999.0,1999.7173169062287,satellite_observation,210.86,,,,,,,,,
1999.0,1999.7364818617386,satellite_observation,209.49,,,,,,,,,
2000.0,2000.024640657084,satellite_observation,209.49,,,,,,,,,
2000.0,2000.1122518822724,satellite_observation,206.34,,,,,,,,,
2000.0,2000.375085557837,satellite_observation,199.34,,,,,,,,,
2000.0,2000.394250513347,satellite_observation,204.78,,,,,,,,,
2000.0,2000.438056125941,satellite_observation,204.78,,,,,,,,,
2000.0,2000.4818617385351,satellite_observation,202.23,,,,,,,,,
2000.0,2000.5256673511294,satellite_observation,202.23,,,,,,,,,
2000.0,2000.6132785763175,satellite_observation,204.16,,,,,,,,,
2000.0,2000.72553045859,satellite_observation,204.65,,,,,,,,,
2000.0,2000.7885010266941,satellite_observation,204.58,,,,,,,,,
2001.0,2001.0054757015744,satellite_observation,206.43,,,,,,,,,
2001.0,2001.1615331964408,satellite_observation,207.24,,,,,,,,,
2001.0,2001.2245037645448,satellite_observation,206.27,,,,,,,,,
2001.0,2001.3805612594113,satellite_observation,206.87,,,,,,,,,
2001.0,2001.4681724845996,satellite_observation,208.61,,,,,,,,,
2001.0,2001.4873374401095,satellite_observation,208.61,,,,,,,,,
2001.0,2001.599589322382,satellite_observation,208.46,,,,,,,,,
2001.0,2001.6872005475702,satellite_observation,207.64,,,,,,,,,
2001.0,2001.7310061601643,satellite_observation,208.24,,,,,,,,,
2001.0,2001.7501711156742,satellite_observation,206.77,,,,,,,,,
2001.0,2001.7748117727583,satellite_observation,208.04,,,,,,,,,
2001.0,2001.9253935660506,satellite_observation,208.29,,,,,,,,,
2002.0,2002.0574948665299,satellite_observation,205.27,,,,,,,,,
2002.0,2002.125941136208,satellite_observation,206.25,,,,,,,,,
2002.0,2002.3203285420946,satellite_observation,206.71,,,,,,,,,
2002.0,2002.476386036961,satellite_observation,208.41,,,,,,,,,
